row_ind,player_name,season,transfer_date,team_from,team_to,market_value,transfer_value,contract_expiry,player_url,query_date,timestamp,blob,player_id,teams_url,team_id,player_transfer_id,ID,nombre,transferId,fromTeamId,fromTeamName,toTeamId,toTeamName,active,startDate,endDate,type,value,currency,announceDate,playerId
6,aaron meijers,10/11,2010-07-01,volendam,rkc waalwijk,325000,0,NA,https://www.transfermarkt.com/aaron-meijers/profil/spieler/56836,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 29012,56836,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2022,468,2010070146856836,volendam_rkc waalwijk_2010_7,aaron meijers,163473,25,volendam,20,rkc waalwijk,0,2010-07-01,2012-06-30,Transfer,0,,0000-00-00,341
2,aaron molloy,21/22,2022-01-11,forward madison,memphis 901,2e+05,NA,2022-11-30,https://www.transfermarkt.com/aaron-molloy/profil/spieler/428901,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 41376,428901,https://www.transfermarkt.com/memphis-901-fc/startseite/verein/69166/saison_id/2022,69166,2022011169166428901,forward madison_memphis 901_2022_1,aaron molloy,1552944,63765,forward madison,63760,memphis 901,0,2022-01-11,2023-12-04,Transfer,0,EUR,,393664
2,aaron muirhead,18/19,2019-01-24,falkirk,ayr united,250000,0,2019-05-31,https://www.transfermarkt.com/aaron-muirhead/profil/spieler/120980,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18954,120980,https://www.transfermarkt.com/partick-thistle-fc/startseite/verein/2760/saison_id/2022,2760,201901242760120980,falkirk_ayr united_2019_1,aaron muirhead,717053,8523,falkirk,8528,ayr united,0,2019-01-24,2022-07-01,Transfer,0,EUR,,63390
3,aaron muirhead,14/15,2015-01-03,partick thistle,falkirk,250000,0,NA,https://www.transfermarkt.com/aaron-muirhead/profil/spieler/120980,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18954,120980,https://www.transfermarkt.com/partick-thistle-fc/startseite/verein/2760/saison_id/2022,2760,201501032760120980,partick thistle_falkirk_2015_1,aaron muirhead,201507,8519,partick thistle,8523,falkirk,1,2015-01-01,2019-01-24,Transfer,0,,2014-01-01,63390
4,aaron muirhead,12/13,2012-07-01,annan athletic,partick thistle,NA,0,NA,https://www.transfermarkt.com/aaron-muirhead/profil/spieler/120980,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18954,120980,https://www.transfermarkt.com/partick-thistle-fc/startseite/verein/2760/saison_id/2022,2760,201207012760120980,annan athletic_partick thistle_2012_7,aaron muirhead,201508,8566,annan athletic,8519,partick thistle,0,2012-07-01,2014-12-31,Free Transfer,0,,2012-06-21,63390
3,aaron o'driscoll,21/22,2022-01-12,mansfield town,shelbourne,50000,NA,2022-06-30,https://www.transfermarkt.com/aaron-odriscoll/profil/spieler/325213,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 11259,325213,https://www.transfermarkt.com/christchurch-united/startseite/verein/28545/saison_id/2022,28545,2022011228545325213,mansfield town_shelbourne_2022_1,aaron o'driscoll,1553424,1679,mansfield town,8148,shelbourne,0,2022-01-12,2023-01-01,Transfer,0,EUR,,425939
5,aaron o'driscoll,20/21,2021-02-26,mansfield town,longford town,NA,NA,2022-06-30,https://www.transfermarkt.com/aaron-odriscoll/profil/spieler/325213,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 11259,325213,https://www.transfermarkt.com/christchurch-united/startseite/verein/28545/saison_id/2022,28545,2021022628545325213,mansfield town_longford town_2021_2,aaron o'driscoll,1182356,1679,mansfield town,8151,longford town,0,2021-02-26,2021-11-30,Loan,0,EUR,,425939
4,aaron o'driscoll,21/22,2021-11-30,longford town,mansfield town,10000,NA,2021-12-31,https://www.transfermarkt.com/aaron-odriscoll/profil/spieler/325213,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 11259,325213,https://www.transfermarkt.com/christchurch-united/startseite/verein/28545/saison_id/2022,28545,2021113028545325213,longford town_mansfield town_2021_11,aaron o'driscoll,1182357,8151,longford town,1679,mansfield town,0,2021-11-30,2022-01-12,Back from Loan,0,EUR,,425939
2,aaron opoku,21/22,2022-06-30,vfl osnabruck,hamburger sv,6e+05,NA,2022-06-30,https://www.transfermarkt.com/aaron-opoku/profil/spieler/344063,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36866,344063,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2/saison_id/2022,2,202206302344063,vfl osnabruck_hamburger sv_2022_6,aaron opoku,1421130,2501,vfl osnabruck,2450,hamburger sv,0,2022-06-30,2022-08-31,Back from Loan,0,EUR,,447658
3,aaron opoku,21/22,2021-08-24,hamburger sv,vfl osnabruck,5e+05,NA,2024-06-30,https://www.transfermarkt.com/aaron-opoku/profil/spieler/344063,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36866,344063,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2/saison_id/2022,2,202108242344063,hamburger sv_vfl osnabruck_2021_8,aaron opoku,1421129,2450,hamburger sv,2501,vfl osnabruck,0,2021-08-24,2022-06-30,Loan,0,EUR,,447658
7,aaron opoku,19/20,2019-07-01,hamburger sv,hansa rostock,1e+05,NA,2024-06-30,https://www.transfermarkt.com/aaron-opoku/profil/spieler/344063,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36866,344063,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2/saison_id/2022,2,201907012344063,hamburger sv_hansa rostock_2019_7,aaron opoku,1084705,2450,hamburger sv,2452,hansa rostock,0,2019-07-01,2020-07-05,Loan,0,EUR,,447658
5,aaron pressley,21/22,2021-07-16,brentford b,afc wimbledon,1e+05,NA,2023-06-30,https://www.transfermarkt.com/aaron-pressley/profil/spieler/471003,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 1105,471003,https://www.transfermarkt.com/accrington-stanley/startseite/verein/3688/saison_id/2022,3688,202107163688471003,brentford b_afc wimbledon_2021_7,aaron pressley,1350316,68095,brentford b,1748,afc wimbledon,0,2021-07-16,2022-02-01,Loan,0,EUR,,489436
5,aaron ramsey,19/20,2019-07-01,arsenal,juventus,4e+07,0,NA,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4428,50057,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2022,417,2019070141750057,arsenal_juventus_2019_7,aaron ramsey,758866,1609,arsenal,3159,juventus,0,2019-07-01,2022-01-31,Transfer,0,EUR,,7870
6,aaron reid,22/23,2023-05-31,elgin city,aberdeen,NA,NA,2023-05-31,https://www.transfermarkt.com/aaron-reid/profil/spieler/967523,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36868,967523,https://www.transfermarkt.com/turriff-united-fc/startseite/verein/23621/saison_id/2022,23621,2023053123621967523,elgin city_aberdeen_2023_5,aaron reid,2282775,8547,elgin city,8518,aberdeen,0,2023-05-31,2023-07-01,Back from Loan,0,EUR,,889568
7,aaron reid,22/23,2023-01-02,aberdeen,elgin city,NA,NA,NA,https://www.transfermarkt.com/aaron-reid/profil/spieler/967523,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36868,967523,https://www.transfermarkt.com/turriff-united-fc/startseite/verein/23621/saison_id/2022,23621,2023010223621967523,aberdeen_elgin city_2023_1,aaron reid,1823732,8518,aberdeen,8547,elgin city,0,2023-01-02,2023-05-31,Loan,0,EUR,,889568
4,aaron reid,23/24,2024-01-03,peterhead,aberdeen,NA,NA,2024-05-31,https://www.transfermarkt.com/aaron-reid/profil/spieler/967523,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36868,967523,https://www.transfermarkt.com/turriff-united-fc/startseite/verein/23621/saison_id/2022,23621,2024010323621967523,peterhead_aberdeen_2024_1,aaron reid,2282776,8542,peterhead,8518,aberdeen,0,2024-01-03,2024-01-05,Back from Loan,0,EUR,,889568
5,aaron reid,23/24,2023-07-01,aberdeen,peterhead,NA,NA,NA,https://www.transfermarkt.com/aaron-reid/profil/spieler/967523,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36868,967523,https://www.transfermarkt.com/turriff-united-fc/startseite/verein/23621/saison_id/2022,23621,2023070123621967523,aberdeen_peterhead_2023_7,aaron reid,2011073,8518,aberdeen,8542,peterhead,0,2023-07-01,2024-01-03,Loan,0,EUR,,889568
7,aaron simpson,19/20,2019-07-23,waterford,dover athletic,50000,0,NA,https://www.transfermarkt.com/aaron-simpson/profil/spieler/346270,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 27898,346270,https://www.transfermarkt.com/chippenham-town/startseite/verein/21652/saison_id/2022,21652,2019072321652346270,waterford_dover athletic_2019_7,aaron simpson,792538,8149,waterford,1845,dover athletic,0,2019-07-23,2020-07-01,Transfer,0,EUR,,353171
1,aaron steele,23/24,2023-07-01,east fife,arbroath,NA,0,NA,https://www.transfermarkt.com/aaron-steele/profil/spieler/694210,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18956,694210,https://www.transfermarkt.com/east-fife-fc/startseite/verein/3024/saison_id/2022,3024,202307013024694210,east fife_arbroath_2023_7,aaron steele,1998285,8537,east fife,8536,arbroath,0,2023-07-01,2024-08-26,Transfer,0,EUR,,740723
12,aaron taylor-sinclair,11/12,2011-07-01,montrose,partick thistle,NA,NA,NA,https://www.transfermarkt.com/aaron-taylor-sinclair/profil/spieler/121032,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54547,121032,https://www.transfermarkt.com/airdrieonians-fc/startseite/verein/2802/saison_id/2022,2802,201107012802121032,montrose_partick thistle_2011_7,aaron taylor-sinclair,201292,8544,montrose,8519,partick thistle,0,2011-07-01,2014-07-01,Transfer,0,,2011-07-22,62251
6,aaron taylor-sinclair,18/19,2019-05-30,crewe alexandra,motherwell,250000,NA,2019-05-30,https://www.transfermarkt.com/aaron-taylor-sinclair/profil/spieler/121032,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54547,121032,https://www.transfermarkt.com/airdrieonians-fc/startseite/verein/2802/saison_id/2022,2802,201905302802121032,crewe alexandra_motherwell_2019_5,aaron taylor-sinclair,724120,1645,crewe alexandra,8512,motherwell,0,2019-05-31,2019-07-01,Back from Loan,0,EUR,,62251
7,aaron taylor-sinclair,18/19,2019-01-30,motherwell,crewe alexandra,250000,NA,2019-05-31,https://www.transfermarkt.com/aaron-taylor-sinclair/profil/spieler/121032,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54547,121032,https://www.transfermarkt.com/airdrieonians-fc/startseite/verein/2802/saison_id/2022,2802,201901302802121032,motherwell_crewe alexandra_2019_1,aaron taylor-sinclair,724119,8512,motherwell,1645,crewe alexandra,0,2019-01-30,2019-05-31,Loan,0,EUR,,62251
5,aaron tshibola,19/20,2020-01-31,waasland-beveren,desportivo aves,1e+06,0,2022-06-30,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20200131786243633,waasland-beveren_desportivo aves_2020_1,aaron tshibola,890079,5104,waasland-beveren,9630,desportivo aves,0,2020-01-31,2020-07-31,Transfer,0,EUR,,280873
6,aaron tshibola,19/20,2019-08-29,aston villa,waasland-beveren,1500000,NA,2020-06-30,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20190829786243633,aston villa_waasland-beveren_2019_8,aaron tshibola,823446,1614,aston villa,5104,waasland-beveren,0,2019-08-29,2020-01-31,Transfer,0,EUR,,280873
15,aaron tshibola,16/17,2016-07-10,reading,aston villa,2e+05,5900000,NA,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20160710786243633,reading_aston villa_2016_7,aaron tshibola,283766,1637,reading,1614,aston villa,0,2016-07-10,2017-01-30,Transfer,5700000,EUR,2016-07-11,280873
9,aaron tshibola,17/18,2018-05-14,kilmarnock,aston villa,1500000,NA,2018-05-14,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20180514786243633,kilmarnock_aston villa_2018_5,aaron tshibola,567232,8516,kilmarnock,1614,aston villa,0,2018-05-31,2018-08-29,Back from Loan,0,EUR,,280873
10,aaron tshibola,17/18,2018-01-29,aston villa,kilmarnock,1500000,NA,2020-06-30,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20180129786243633,aston villa_kilmarnock_2018_1,aaron tshibola,567231,1614,aston villa,8516,kilmarnock,0,2018-01-29,2018-05-31,Loan,0,EUR,,280873
7,aaron tshibola,18/19,2019-05-20,kilmarnock,aston villa,1500000,NA,2019-05-20,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20190520786243633,kilmarnock_aston villa_2019_5,aaron tshibola,661342,8516,kilmarnock,1614,aston villa,0,2019-05-31,2019-08-29,Back from Loan,0,EUR,,280873
8,aaron tshibola,18/19,2018-08-29,aston villa,kilmarnock,1500000,NA,2020-06-30,https://www.transfermarkt.com/aaron-tshibola/profil/spieler/243633,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26783,243633,https://www.transfermarkt.com/ael-limassol/startseite/verein/786/saison_id/2022,786,20180829786243633,aston villa_kilmarnock_2018_8,aaron tshibola,661341,1614,aston villa,8516,kilmarnock,0,2018-08-29,2019-05-31,Loan,0,EUR,,280873
3,aaron wande,22/23,2023-06-30,sunshine stars,cilicia,NA,NA,NA,https://www.transfermarkt.com/aaron-wande/profil/spieler/1134726,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2197,1134726,https://www.transfermarkt.com/sunshine-stars/startseite/verein/17064/saison_id/2022,17064,20230630170641134726,sunshine stars_cilicia_2023_6,aaron wande,2242316,20823,sunshine stars,74942,cilicia,0,2023-06-30,2023-08-04,Back from Loan,0,EUR,,966633
2,aaron wande,23/24,2023-08-04,cilicia,nikarm,NA,NA,NA,https://www.transfermarkt.com/aaron-wande/profil/spieler/1134726,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2197,1134726,https://www.transfermarkt.com/sunshine-stars/startseite/verein/17064/saison_id/2022,17064,20230804170641134726,cilicia_nikarm_2023_8,aaron wande,2242318,74942,cilicia,73596,nikarm,0,2023-08-04,2024-02-01,Transfer,0,EUR,,966633
4,aaron wande,22/23,2023-04-01,cilicia,sunshine stars,NA,NA,NA,https://www.transfermarkt.com/aaron-wande/profil/spieler/1134726,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2197,1134726,https://www.transfermarkt.com/sunshine-stars/startseite/verein/17064/saison_id/2022,17064,20230401170641134726,cilicia_sunshine stars_2023_4,aaron wande,2038149,74942,cilicia,20823,sunshine stars,0,2023-04-01,2023-06-30,Loan,0,EUR,,966633
7,abbas bouazar,14/15,2015-01-18,esteghlal ahvaz,naft tehran,75000,NA,NA,https://www.transfermarkt.com/abbas-bouazar/profil/spieler/303572,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 34584,303572,https://www.transfermarkt.com/sanat-naft-fc/startseite/verein/20962/saison_id/2022,20962,2015011820962303572,esteghlal ahvaz_naft tehran_2015_1,abbas bouazar,128927,10774,esteghlal ahvaz,10818,naft tehran,0,2015-01-01,2017-06-30,Transfer,0,,2015-01-07,237570
2,abbas ibrahim,19/20,2020-06-30,arouca,pacos ferreira,NA,NA,2020-06-30,https://www.transfermarkt.com/abbas-ibrahim/profil/spieler/631278,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 14548,631278,https://www.transfermarkt.com/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2022,2995,202006302995631278,arouca_pacos ferreira_2020_6,abbas ibrahim,1006214,9789,arouca,9621,pacos ferreira,0,2020-06-30,2023-02-04,Back from Loan,0,EUR,,426972
3,abbubaker mobara,16/17,2016-07-01,ajax cape town,orlando pirates,5e+05,NA,2018-06-30,https://www.transfermarkt.com/abbubaker-mobara/profil/spieler/233964,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44667,233964,https://www.transfermarkt.com/amazulu-fc/startseite/verein/9370/saison_id/2022,9370,201607019370233964,ajax cape town_orlando pirates_2016_7,abbubaker mobara,1030585,16331,ajax cape town,16341,orlando pirates,0,2016-07-01,2019-07-01,Transfer,0,EUR,,259071
2,abbubaker mobara,19/20,2019-07-01,orlando pirates,cape town city,4e+05,0,NA,https://www.transfermarkt.com/abbubaker-mobara/profil/spieler/233964,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44667,233964,https://www.transfermarkt.com/amazulu-fc/startseite/verein/9370/saison_id/2022,9370,201907019370233964,orlando pirates_cape town city_2019_7,abbubaker mobara,768925,16341,orlando pirates,16369,cape town city,0,2019-07-01,2022-01-27,Transfer,0,EUR,,259071
3,abdallah manai,19/20,2019-07-01,colombier,biel-bienne,50000,0,NA,https://www.transfermarkt.com/abdallah-manai/profil/spieler/431991,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 13491,431991,https://www.transfermarkt.com/fc-stade-payerne/startseite/verein/9127/saison_id/2022,9127,201907019127431991,colombier_biel-bienne_2019_7,abdallah manai,1419313,6532,colombier,6468,biel-bienne,0,2019-07-01,2021-07-07,Transfer,0,EUR,,415236
9,abdallah yaisien,14/15,2015-01-23,bologna,arezzo,3e+05,NA,2017-06-30,https://www.transfermarkt.com/abdallah-yaisien/profil/spieler/157508,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 3297,157508,https://www.transfermarkt.com/coca-cola-fc/startseite/verein/68770/saison_id/2022,68770,2015012368770157508,bologna_arezzo_2015_1,abdallah yaisien,140898,3166,bologna,3195,arezzo,0,2015-01-23,2015-06-30,Loan,0,,2015-01-23,28540
11,abdallah yaisien,13/14,2014-01-31,bologna,trapani,4e+05,NA,2017-06-30,https://www.transfermarkt.com/abdallah-yaisien/profil/spieler/157508,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 3297,157508,https://www.transfermarkt.com/coca-cola-fc/startseite/verein/68770/saison_id/2022,68770,2014013168770157508,bologna_trapani_2014_1,abdallah yaisien,140900,3166,bologna,3521,trapani,0,2014-01-31,2014-06-30,Loan,0,,2014-01-31,28540
3,abde ezzalzouli,22/23,2022-09-01,barcelona,ca osasuna,8e+06,NA,2026-06-30,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 41378,724520,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,331,20220901331724520,barcelona_ca osasuna_2022_9,abdessamad ezzalzouli,1755879,676,barcelona,681,ca osasuna,0,2022-09-01,2023-06-30,Loan,0,EUR,,643199
13,abdelaye diakite,14/15,2014-07-18,parma,teramo,75000,NA,NA,https://www.transfermarkt.com/abdelaye-diakite/profil/spieler/111805,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 34585,111805,https://www.transfermarkt.com/nea-salamina-famagusta/startseite/verein/18945/saison_id/2022,18945,2014071818945111805,parma_teramo_2014_7,abdelaye diakite,135404,3160,parma,3230,teramo,0,2014-07-18,2015-06-30,Loan,0,,2014-07-18,25101
16,abdelaye diakite,13/14,2013-07-04,aprilia,parma,NA,0,NA,https://www.transfermarkt.com/abdelaye-diakite/profil/spieler/111805,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 34585,111805,https://www.transfermarkt.com/nea-salamina-famagusta/startseite/verein/18945/saison_id/2022,18945,2013070418945111805,aprilia_parma_2013_7,abdelaye diakite,135406,3573,aprilia,3160,parma,0,2013-07-04,2013-09-02,Transfer,0,,2013-07-04,25101
6,abdelaziz kebbal,18/19,2018-08-08,cs constantine,cr belouizdad,125000,0,NA,https://www.transfermarkt.com/abdelaziz-kebbal/profil/spieler/483594,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 52359,483594,https://www.transfermarkt.com/fc-coffrane/startseite/verein/63248/saison_id/2022,63248,2018080863248483594,cs constantine_cr belouizdad_2018_8,abdelaziz kebbal,1032553,15884,cs constantine,15883,cr belouizdad,0,2018-08-08,2018-08-20,Transfer,0,EUR,,26446
2,abdelaziz litt,22/23,2022-07-24,aso chlef,mc oran,NA,0,2022-10-10,https://www.transfermarkt.com/abdelaziz-litt/profil/spieler/696788,2023-10-01,2023-09-30 22:31:31+00:00,,696788,https://www.transfermarkt.com/hb-chelghoum-laid/startseite/verein/51959/saison_id/2022,51959,2022072451959696788,aso chlef_mc oran_2022_7,abdelaziz litt,1712188,15881,aso chlef,15889,mc oran,0,2022-07-24,2022-08-25,Transfer,0,EUR,,627432
4,abdelaziz litt,20/21,2021-04-10,usm bel abbes,aso chlef,225000,NA,NA,https://www.transfermarkt.com/abdelaziz-litt/profil/spieler/696788,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 15658,696788,https://www.transfermarkt.com/hb-chelghoum-laid/startseite/verein/51959/saison_id/2022,51959,2021041051959696788,usm bel abbes_aso chlef_2021_4,abdelaziz litt,1214805,15985,usm bel abbes,15881,aso chlef,0,2021-04-10,2022-07-24,Transfer,0,EUR,,627432
8,abdelghani mouaoui,18/19,2018-07-01,emirates,far rabat,5e+05,0,NA,https://www.transfermarkt.com/abdelghani-mouaoui/profil/spieler/194206,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 54553,194206,https://www.transfermarkt.com/mouloudia-club-doujda/startseite/verein/22941/saison_id/2022,22941,2018070122941194206,emirates_far rabat_2018_7,abdelghani mouaoui,615187,16936,emirates,16170,far rabat,0,2018-07-01,2019-07-24,Free Transfer,0,EUR,,120665
2,abdelhafid benamara,18/19,2018-07-01,mc oran,usm el harrach,125000,0,NA,https://www.transfermarkt.com/abdelhafid-benamara/profil/spieler/376653,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2198,376653,https://www.transfermarkt.com/mc-oran/startseite/verein/8851/saison_id/2022,8851,201807018851376653,mc oran_usm el harrach_2018_7,abdelhafid benamara,619846,15889,mc oran,15913,usm el harrach,0,2018-07-01,2019-01-01,Free Transfer,0,EUR,,406888
4,abdelhafid hoggas,17/18,2017-07-01,usm khenchela,drb tadjenanet,NA,NA,NA,https://www.transfermarkt.com/abdelhafid-hoggas/profil/spieler/478620,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44669,478620,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2017070142093478620,usm khenchela_drb tadjenanet_2017_7,abdelhafid hoggas,1034547,15928,usm khenchela,27004,drb tadjenanet,0,2017-07-01,2019-07-01,Transfer,0,EUR,,519507
5,abdelhak abdelhafid,19/20,2020-01-20,nc magra,mc oran,175000,NA,2021-06-30,https://www.transfermarkt.com/abdelhak-abdelhafid/profil/spieler/354973,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 21165,354973,https://www.transfermarkt.com/cs-constantine/startseite/verein/30685/saison_id/2022,30685,2020012030685354973,nc magra_mc oran_2020_1,abdelhak abdelhafid,888566,27008,nc magra,15889,mc oran,0,2020-01-20,2020-09-10,Transfer,0,EUR,,554890
